cloud_name,label
67_VID_20230321_165741_10.ply,67
57_VID_20230322_113146_70.ply,57
63_VID_20230322_105342_10.ply,63
18_VID_20230322_155226_50.ply,18
65_VID_20230322_104316_35.ply,65
87_VID_20230321_144930_25.ply,87
28_VID_20230322_151608_10.ply,28
84_VID_20230321_151125_50.ply,84
85_VID_20230321_150343_20.ply,85
19_VID_20230322_154359_45.ply,19
88_VID_20230321_144336_17.ply,88
89_VID_20230321_143857_80.ply,89
26_VID_20230322_152422_25.ply,26
22_VID_20230322_153611_55.ply,22
94_VID_20230321_141707_90.ply,94
95_VID_20230321_140622_95.ply,95
69_VID_20230321_164902_70.ply,69
80_VID_20230321_153235_70.ply,80
70_VID_20230321_163713_35.ply,70
8_VID_20230322_171024_60.ply,8
17_VID_20230322_155419_60.ply,17
6_VID_20230322_171843_85.ply,6
6_VID_20230322_171826_30.ply,6
11_VID_20230322_165211_50.ply,11
30_VID_20230322_150043_20.ply,30
44_VID_20230322_125629_40.ply,44
31_VID_20230322_145546_60.ply,31
27_VID_20230322_151119_35.ply,27
64_VID_20230322_105822_95.ply,64
6_VID_20230322_171452_25.ply,6
49_VID_20230322_122910_30.ply,49
80_VID_20230321_153817_25.ply,80
44_VID_20230322_125621_10.ply,44
53_VID_20230322_115733_75.ply,53
86_VID_20230321_150337_90.ply,86
14_VID_20230322_164407_80.ply,14
60_VID_20230322_110703_45.ply,60
89_VID_20230321_143249_30.ply,89
45_VID_20230322_124623_70.ply,45
93_VID_20230321_141250_70.ply,93
34_VID_20230322_135524_70.ply,34
57_VID_20230322_113126_85.ply,57
69_VID_20230321_164940_45.ply,69
51_VID_20230322_121757_80.ply,51
3_VID_20230322_172946_10.ply,3
34_VID_20230322_140139_80.ply,34
20_VID_20230322_154821_45.ply,20
95_VID_20230321_140635_85.ply,95
36_VID_20230322_135219_65.ply,36
16_VID_20230322_163319_60.ply,16
39_VID_20230322_132431_45.ply,39
13_VID_20230322_164434_40.ply,13
58_VID_20230322_113735_50.ply,58
31_VID_20230322_145213_90.ply,31
94_VID_20230321_140831_75.ply,94
96_VID_20230321_140319_20.ply,96
4_VID_20230322_172235_45.ply,4
19_VID_20230322_154906_20.ply,19
29_VID_20230322_150258_15.ply,29
8_VID_20230322_171032_30.ply,8
22_VID_20230322_153603_55.ply,22
88_VID_20230321_144847_90.ply,88
18_VID_20230322_155902_30.ply,18
61_VID_20230322_110335_60.ply,61
44_VID_20230322_130016_75.ply,44
27_VID_20230322_151211_90.ply,27
32_VID_20230322_145535_95.ply,32
91_VID_20230321_142301_65.ply,91
67_VID_20230321_170501_10.ply,67
91_VID_20230321_142244_70.ply,91
24_VID_20230322_153224_25.ply,24
6_VID_20230322_171459_90.ply,6
44_VID_20230322_125606_25.ply,44
71_VID_20230321_164154_55.ply,71
72_VID_20230321_162602_35.ply,72
79_VID_20230321_153301_45.ply,79
82_VID_20230321_152801_90.ply,82
98_VID_20230321_135521_75.ply,98
14_VID_20230322_164012_85.ply,14
92_VID_20230321_142832_80.ply,92
22_VID_20230322_154033_50.ply,22
79_VID_20230321_153746_45.ply,79
100_VID_20230321_130614_20.ply,100
53_VID_20230322_115756_60.ply,53
80_VID_20230321_153904_60.ply,80
100_VID_20230321_125557_80.ply,100
69_VID_20230321_165326_10.ply,69
35_VID_20230322_134702_45.ply,35
8_VID_20230322_171001_35.ply,8
87_VID_20230321_144951_60.ply,87
76_VID_20230322_104859_40.ply,76
45_VID_20230322_124616_95.ply,45
2_VID_20230322_173343_15.ply,2
61_VID_20230322_111143_80.ply,61
59_VID_20230322_112345_95.ply,59
88_VID_20230321_144747_95.ply,88
25_VID_20230322_152116_70.ply,25
82_VID_20230321_152035_15.ply,82
6_VID_20230322_171521_90.ply,6
21_VID_20230322_153658_85.ply,21
63_VID_20230322_105413_85.ply,63
32_VID_20230322_145543_50.ply,32
36_VID_20230322_134627_80.ply,36
92_VID_20230321_142303_15.ply,92
96_VID_20230321_135921_50.ply,96
13_VID_20230322_164045_15.ply,13
81_VID_20230321_152732_10.ply,81
93_VID_20230321_141220_85.ply,93
72_VID_20230321_162540_10.ply,72
54_VID_20230322_115940_10.ply,54
65_VID_20230322_104906_40.ply,65
23_VID_20230322_152926_95.ply,23
94_VID_20230321_141716_95.ply,94
57_VID_20230322_113800_55.ply,57
54_VID_20230322_115932_90.ply,54
82_VID_20230321_152058_95.ply,82
67_VID_20230321_165719_15.ply,67
74_VID_20230321_161518_20.ply,74
32_VID_20230322_145605_85.ply,32
95_VID_20230321_140655_95.ply,95
67_VID_20230321_170528_60.ply,67
38_VID_20230322_133956_70.ply,38
19_VID_20230322_154352_50.ply,19
76_VID_20230322_104142_10.ply,76
56_VID_20230322_115314_20.ply,56
41_VID_20230322_131443_50.ply,41
87_VID_20230321_144911_85.ply,87
3_VID_20230322_172439_45.ply,3
25_VID_20230322_152449_50.ply,25
90_VID_20230321_143839_45.ply,90
2_VID_20230322_173424_15.ply,2
19_VID_20230322_155004_80.ply,19
32_VID_20230322_145552_75.ply,32
36_VID_20230322_135236_85.ply,36
85_VID_20230321_145735_80.ply,85
100_VID_20230321_125615_95.ply,100
59_VID_20230322_111901_75.ply,59
73_VID_20230321_162529_45.ply,73
82_VID_20230321_152753_45.ply,82
56_VID_20230322_114455_45.ply,56
24_VID_20230322_153239_75.ply,24
81_VID_20230321_152224_45.ply,81
98_VID_20230321_134845_75.ply,98
26_VID_20230322_152040_60.ply,26
11_VID_20230322_164901_80.ply,11
64_VID_20230322_105815_95.ply,64
73_VID_20230321_163158_20.ply,73
23_VID_20230322_152853_16.ply,23
92_VID_20230321_142856_95.ply,92
16_VID_20230322_163621_15.ply,16
99_VID_20230321_130204_60.ply,99
34_VID_20230322_140146_15.ply,34
12_VID_20230322_165227_65.ply,12
8_VID_20230322_171016_90.ply,8
45_VID_20230322_125012_75.ply,45
84_VID_20230321_151513_35.ply,84
87_VID_20230321_144902_90.ply,87
72_VID_20230321_162616_55.ply,72
4_VID_20230322_172206_20.ply,4
74_VID_20230321_162013_40.ply,74
11_VID_20230322_164825_40.ply,11
14_VID_20230322_164334_25.ply,14
67_VID_20230321_165734_80.ply,67
60_VID_20230322_110643_90.ply,60
90_VID_20230321_143359_20.ply,90
75_VID_20230321_162048_95.ply,75
23_VID_20230322_153212_45.ply,23
15_VID_20230322_163323_15.ply,15
52_VID_20230322_121127_40.ply,52
81_VID_20230321_152305_45.ply,81
86_VID_20230321_150346_45.ply,86
70_VID_20230321_164133_35.ply,70
80_VID_20230321_153259_65.ply,80
96_VID_20230321_135929_60.ply,96
63_VID_20230322_105932_55.ply,63
10_VID_20230322_165547_55.ply,10
91_VID_20230321_142340_50.ply,91
50_VID_20230322_123004_95.ply,50
2_VID_20230322_173823_80.ply,2
3_VID_20230322_172515_45.ply,3
99_VID_20230321_130258_15.ply,99
85_VID_20230321_145727_10.ply,85
20_VID_20230322_154510_60.ply,20
70_VID_20230321_163642_45.ply,70
75_VID_20230321_162003_80.ply,75
83_VID_20230321_150838_50.ply,83
55_VID_20230322_114401_25.ply,55
49_VID_20230322_122926_15.ply,49
46_VID_20230322_125005_95.ply,46
5_VID_20230322_172029_50.ply,5
52_VID_20230322_121119_90.ply,52
88_VID_20230321_144328_25.ply,88
42_VID_20230322_131829_75.ply,42
28_VID_20230322_151601_85.ply,28
64_VID_20230322_105415_15.ply,64
89_VID_20230321_143808_70.ply,89
54_VID_20230322_120002_20.ply,54
62_VID_20230322_112214_45.ply,62
12_VID_20230322_164717_15.ply,12
25_VID_20230322_152441_30.ply,25
87_VID_20230321_144343_95.ply,87
21_VID_20230322_153643_20.ply,21
8_VID_20230322_170502_30.ply,8
3_VID_20230322_172930_35.ply,3
22_VID_20230322_154016_70.ply,22
16_VID_20230322_163658_40.ply,16
3_VID_20230322_172523_40.ply,3
92_VID_20230321_142254_65.ply,92
24_VID_20230322_153232_65.ply,24
82_VID_20230321_152108_10.ply,82
87_VID_20230321_144328_95.ply,87
66_VID_20230321_170302_25.ply,66
47_VID_20230322_123527_16.ply,47
88_VID_20230321_144347_75.ply,88
4_VID_20230322_172214_80.ply,4
22_VID_20230322_154024_70.ply,22
98_VID_20230321_135529_90.ply,98
55_VID_20230322_114429_90.ply,55
21_VID_20230322_153650_85.ply,21
64_VID_20230322_105754_90.ply,64
76_VID_20230322_104203_55.ply,76
84_VID_20230321_151142_25.ply,84
90_VID_20230321_143425_30.ply,90
28_VID_20230322_151546_10.ply,28
89_VID_20230321_143338_95.ply,89
85_VID_20230321_150329_10.ply,85
57_VID_20230322_113702_60.ply,57
37_VID_20230322_133524_80.ply,37
92_VID_20230321_142807_30.ply,92
89_VID_20230321_143317_40.ply,89
41_VID_20230322_131435_80.ply,41
84_VID_20230321_151520_20.ply,84
36_VID_20230322_135229_35.ply,36
17_VID_20230322_155444_25.ply,17
79_VID_20230321_153244_60.ply,79
67_VID_20230321_165710_15.ply,67
17_VID_20230322_155427_20.ply,17
73_VID_20230321_162540_95.ply,73
68_VID_20230321_165321_95.ply,68
21_VID_20230322_154031_15.ply,21
34_VID_20230322_135506_20.ply,34
81_VID_20230321_152719_20.ply,81
67_VID_20230321_165702_10.ply,67
99_VID_20230321_130223_75.ply,99
46_VID_20230322_124943_95.ply,46
51_VID_20230322_121226_15.ply,51
49_VID_20230322_122441_50.ply,49
6_VID_20230322_171835_65.ply,6
47_VID_20230322_124100_65.ply,47
83_VID_20230321_150846_90.ply,83
2_VID_20230322_173410_70.ply,2
42_VID_20230322_131359_80.ply,42
53_VID_20230322_120437_90.ply,53
68_VID_20230321_164720_85.ply,68
70_VID_20230321_163650_15.ply,70
5_VID_20230322_171444_80.ply,5
69_VID_20230321_165341_60.ply,69
73_VID_20230321_162520_35.ply,73
39_VID_20230322_132415_10.ply,39
8_VID_20230322_171008_30.ply,8
84_VID_20230321_151109_25.ply,84
68_VID_20230321_164729_85.ply,68
69_VID_20230321_164919_90.ply,69
