cloud_name,label
91_VID_20230321_142526_75.ply,91
43_VID_20230322_125755_65.ply,43
24_VID_20230322_153044_90.ply,24
34_VID_20230322_135933_95.ply,34
58_VID_20230322_113404_90.ply,58
87_VID_20230321_144130_90.ply,87
83_VID_20230321_151334_65.ply,83
44_VID_20230322_125309_25.ply,44
52_VID_20230322_120821_40.ply,52
9_VID_20230322_165848_55.ply,9
52_VID_20230322_120839_35.ply,52
34_VID_20230322_135323_80.ply,34
30_VID_20230322_150436_10.ply,30
47_VID_20230322_123754_45.ply,47
17_VID_20230322_155147_10.ply,17
53_VID_20230322_120147_15.ply,53
11_VID_20230322_164933_10.ply,11
32_VID_20230322_145325_35.ply,32
77_VID_20230321_154808_55.ply,77
79_VID_20230321_153602_90.ply,79
2_VID_20230322_173714_20.ply,2
1_VID_20230322_173233_75.ply,1
83_VID_20230321_150607_15.ply,83
71_VID_20230321_163925_20.ply,71
27_VID_20230322_151253_15.ply,27
1_VID_20230322_173221_10.ply,1
59_VID_20230322_111455_10.ply,59
45_VID_20230322_124756_90.ply,45
28_VID_20230322_151321_15.ply,28
99_VID_20230321_124609_80.ply,99
75_VID_20230321_161332_20.ply,75
100_VID_20230321_124940_30.ply,100
38_VID_20230322_133727_90.ply,38
43_VID_20230322_125720_30.ply,43
89_VID_20230321_143534_10.ply,89
51_VID_20230322_121504_80.ply,51
16_VID_20230322_163410_15.ply,16
82_VID_20230321_152505_55.ply,82
60_VID_20230322_111022_65.ply,60
69_VID_20230321_165040_80.ply,69
65_VID_20230322_103932_95.ply,65
22_VID_20230322_153358_15.ply,22
39_VID_20230322_132716_60.ply,39
16_VID_20230322_163128_95.ply,16
75_VID_20230321_161811_10.ply,75
63_VID_20230322_105200_10.ply,63
62_VID_20230322_111419_20.ply,62
31_VID_20230322_144904_75.ply,31
65_VID_20230322_104024_15.ply,65
71_VID_20230321_163902_15.ply,71
11_VID_20230322_164943_15.ply,11
29_VID_20230322_150430_55.ply,29
69_VID_20230321_164505_85.ply,69
1_VID_20230322_173631_25.ply,1
69_VID_20230321_165127_60.ply,69
95_VID_20230321_135725_95.ply,95
55_VID_20230322_114611_85.ply,55
88_VID_20230321_144503_55.ply,88
19_VID_20230322_154204_10.ply,19
20_VID_20230322_154636_90.ply,20
22_VID_20230322_153348_95.ply,22
10_VID_20230322_165927_10.ply,10
86_VID_20230321_145249_15.ply,86
88_VID_20230321_144512_10.ply,88
60_VID_20230322_110434_40.ply,60
76_VID_20230322_103858_15.ply,76
72_VID_20230321_162306_95.ply,72
18_VID_20230322_155607_10.ply,18
47_VID_20230322_123332_85.ply,47
61_VID_20230322_110212_25.ply,61
32_VID_20230322_145252_60.ply,32
4_VID_20230322_172658_60.ply,4
90_VID_20230321_143552_90.ply,90
77_VID_20230321_154237_15.ply,77
58_VID_20230322_112631_30.ply,58
67_VID_20230321_170052_45.ply,67
52_VID_20230322_121539_25.ply,52
32_VID_20230322_145314_45.ply,32
1_VID_20230322_173641_55.ply,1
52_VID_20230322_120745_10.ply,52
93_VID_20230321_140934_50.ply,93
43_VID_20230322_125813_10.ply,43
83_VID_20230321_150622_95.ply,83
2_VID_20230322_173143_20.ply,2
33_VID_20230322_135928_95.ply,33
48_VID_20230322_123216_95.ply,48
49_VID_20230322_122230_10.ply,49
45_VID_20230322_124811_30.ply,45
42_VID_20230322_131554_10.ply,42
74_VID_20230321_161334_10.ply,74
81_VID_20230321_152454_95.ply,81
14_VID_20230322_164130_30.ply,14
54_VID_20230322_115550_70.ply,54
5_VID_20230322_171642_80.ply,5
46_VID_20230322_124735_70.ply,46
30_VID_20230322_145745_25.ply,30
27_VID_20230322_150937_35.ply,27
67_VID_20230321_170023_45.ply,67
47_VID_20230322_123402_80.ply,47
78_VID_20230321_154710_10.ply,78
44_VID_20230322_125809_70.ply,44
26_VID_20230322_151832_65.ply,26
46_VID_20230322_124813_95.ply,46
41_VID_20230322_131537_55.ply,41
63_VID_20230322_105611_70.ply,63
66_VID_20230321_170048_25.ply,66
22_VID_20230322_153428_15.ply,22
40_VID_20230322_132652_90.ply,40
82_VID_20230321_152453_90.ply,82
61_VID_20230322_110857_40.ply,61
94_VID_20230321_141347_10.ply,94
42_VID_20230322_131541_95.ply,42
53_VID_20230322_120111_95.ply,53
36_VID_20230322_134829_32.ply,36
46_VID_20230322_124757_45.ply,46
7_VID_20230322_170729_10.ply,7
20_VID_20230322_154214_80.ply,20
16_VID_20230322_163431_15.ply,16
32_VID_20230322_144844_65.ply,32
7_VID_20230322_170335_85.ply,7
78_VID_20230321_154109_45.ply,78
95_VID_20230321_140206_20.ply,95
77_VID_20230321_154302_10.ply,77
3_VID_20230322_172252_10.ply,3
1_VID_20230322_173700_10.ply,1
38_VID_20230322_133712_10.ply,38
36_VID_20230322_134353_65.ply,36
87_VID_20230321_144645_15.ply,87
35_VID_20230322_134324_35.ply,35
43_VID_20230322_125225_75.ply,43
71_VID_20230321_163530_95.ply,71
16_VID_20230322_163053_55.ply,16
81_VID_20230321_152503_65.ply,81
77_VID_20230321_154828_75.ply,77
90_VID_20230321_143631_45.ply,90
46_VID_20230322_124723_50.ply,46
36_VID_20230322_134843_95.ply,36
51_VID_20230322_121440_45.ply,51
57_VID_20230322_113526_20.ply,57
97_VID_20230321_135059_25.ply,97
7_VID_20230322_170350_90.ply,7
26_VID_20230322_152255_70.ply,26
36_VID_20230322_134802_55.ply,36
62_VID_20230322_111959_15.ply,62
11_VID_20230322_165004_95.ply,11
36_VID_20230322_134404_35.ply,36
40_VID_20230322_132223_85.ply,40
79_VID_20230321_153530_30.ply,79
2_VID_20230322_173111_85.ply,2
59_VID_20230322_111524_15.ply,59
34_VID_20230322_135947_30.ply,34
81_VID_20230321_152514_35.ply,81
17_VID_20230322_155539_40.ply,17
1_VID_20230322_173245_95.ply,1
8_VID_20230322_170307_10.ply,8
66_VID_20230321_170009_90.ply,66
37_VID_20230322_133634_90.ply,37
23_VID_20230322_152617_10.ply,23
18_VID_20230322_155037_45.ply,18
65_VID_20230322_104702_95.ply,65
27_VID_20230322_151318_75.ply,27
94_VID_20230321_140536_90.ply,94
71_VID_20230321_163446_20.ply,71
50_VID_20230322_121932_10.ply,50
45_VID_20230322_124724_75.ply,45
33_VID_20230322_135442_50.ply,33
100_VID_20230321_124952_55.ply,100
79_VID_20230321_153020_15.ply,79
14_VID_20230322_164150_55.ply,14
57_VID_20230322_112905_10.ply,57
54_VID_20230322_115631_65.ply,54
70_VID_20230321_163446_30.ply,70
30_VID_20230322_150513_75.ply,30
89_VID_20230321_143047_85.ply,89
18_VID_20230322_155110_30.ply,18
35_VID_20230322_134821_10.ply,35
96_VID_20230321_140025_45.ply,96
92_VID_20230321_141903_30.ply,92
59_VID_20230322_112033_80.ply,59
19_VID_20230322_154215_40.ply,19
26_VID_20230322_152231_85.ply,26
62_VID_20230322_111405_15.ply,62
73_VID_20230321_162830_85.ply,73
72_VID_20230321_162717_60.ply,72
59_VID_20230322_112114_80.ply,59
16_VID_20230322_163105_10.ply,16
71_VID_20230321_163514_25.ply,71
39_VID_20230322_132705_55.ply,39
72_VID_20230321_162829_65.ply,72
100_VID_20230321_125953_80.ply,100
96_VID_20230321_135633_15.ply,96
78_VID_20230321_154638_10.ply,78
66_VID_20230321_165650_65.ply,66
97_VID_20230321_135024_10.ply,97
37_VID_20230322_133350_50.ply,37
34_VID_20230322_135313_95.ply,34
45_VID_20230322_124746_15.ply,45
62_VID_20230322_111354_70.ply,62
64_VID_20230322_105115_25.ply,64
58_VID_20230322_113435_95.ply,58
24_VID_20230322_153031_95.ply,24
68_VID_20230321_164413_80.ply,68
25_VID_20230322_152307_25.ply,25
98_VID_20230321_134523_25.ply,98
18_VID_20230322_155631_45.ply,18
82_VID_20230321_152426_70.ply,82
75_VID_20230321_161801_95.ply,75
34_VID_20230322_135257_95.ply,34
32_VID_20230322_144822_20.ply,32
15_VID_20230322_163419_60.ply,15
5_VID_20230322_171232_10.ply,5
34_VID_20230322_135920_25.ply,34
95_VID_20230321_140155_50.ply,95
39_VID_20230322_132221_90.ply,39
7_VID_20230322_170750_10.ply,7
99_VID_20230321_125730_30.ply,99
49_VID_20230322_122633_80.ply,49
9_VID_20230322_165838_75.ply,9
3_VID_20230322_172241_15.ply,3
30_VID_20230322_150446_10.ply,30
35_VID_20230322_134400_25.ply,35
48_VID_20230322_123227_45.ply,48
16_VID_20230322_163040_15.ply,16
71_VID_20230321_163937_90.ply,71
56_VID_20230322_114031_70.ply,56
87_VID_20230321_144711_70.ply,87
64_VID_20230322_105540_10.ply,64
50_VID_20230322_122738_25.ply,50
34_VID_20230322_135232_95.ply,34
78_VID_20230321_154758_30.ply,78
39_VID_20230322_132144_95.ply,39
68_VID_20230321_165035_15.ply,68
26_VID_20230322_152241_95.ply,26
31_VID_20230322_144931_15.ply,31
26_VID_20230322_151716_15.ply,26
88_VID_20230321_144522_45.ply,88
8_VID_20230322_170238_55.ply,8
72_VID_20230321_162339_50.ply,72
23_VID_20230322_153020_80.ply,23
54_VID_20230322_120209_10.ply,54
33_VID_20230322_135917_15.ply,33
68_VID_20230321_164424_20.ply,68
31_VID_20230322_145309_95.ply,31
32_VID_20230322_144833_90.ply,32
12_VID_20230322_165016_55.ply,12
20_VID_20230322_154621_80.ply,20
95_VID_20230321_140407_20.ply,95
70_VID_20230321_163457_10.ply,70
24_VID_20230322_152622_40.ply,24
55_VID_20230322_114559_65.ply,55
10_VID_20230322_165400_35.ply,10
88_VID_20230321_144536_45.ply,88
53_VID_20230322_115501_50.ply,53
18_VID_20230322_155048_80.ply,18
39_VID_20230322_132555_65.ply,39
59_VID_20230322_111623_10.ply,59
99_VID_20230321_125843_95.ply,99
80_VID_20230321_153504_70.ply,80
73_VID_20230321_162311_55.ply,73
93_VID_20230321_141417_20.ply,93
73_VID_20230321_162234_35.ply,73
