cloud_name,label
98_VID_20230321_135504.ply,98
90_VID_20230321_143853.ply,90
52_VID_20230322_121832.ply,52
20_VID_20230322_154452.ply,20
12_VID_20230322_165235.ply,12
92_VID_20230321_142823.ply,92
2_VID_20230322_173424.ply,2
29_VID_20230322_150703.ply,29
66_VID_20230321_170236.ply,66
20_VID_20230322_154813.ply,20
31_VID_20230322_145201.ply,31
61_VID_20230322_110342.ply,61
25_VID_20230322_152102.ply,25
34_VID_20230322_140132.ply,34
79_VID_20230321_153803.ply,79
50_VID_20230322_122348.ply,50
46_VID_20230322_124601.ply,46
14_VID_20230322_164034.ply,14
47_VID_20230322_123542.ply,47
44_VID_20230322_125629.ply,44
79_VID_20230321_153244.ply,79
50_VID_20230322_122433.ply,50
36_VID_20230322_134627.ply,36
79_VID_20230321_153301.ply,79
75_VID_20230321_161623.ply,75
61_VID_20230322_110419.ply,61
15_VID_20230322_163647.ply,15
34_VID_20230322_140105.ply,34
43_VID_20230322_130018.ply,43
31_VID_20230322_145633.ply,31
9_VID_20230322_165759.ply,9
93_VID_20230321_141717.ply,93
54_VID_20230322_120430.ply,54
90_VID_20230321_143846.ply,90
9_VID_20230322_165715.ply,9
80_VID_20230321_153251.ply,80
77_VID_20230321_155143.ply,77
40_VID_20230322_132926.ply,40
5_VID_20230322_171435.ply,5
100_VID_20230321_130631.ply,100
90_VID_20230321_143832.ply,90
15_VID_20230322_163323.ply,15
11_VID_20230322_165153.ply,11
85_VID_20230321_150343.ply,85
54_VID_20230322_115953.ply,54
80_VID_20230321_153243.ply,80
84_VID_20230321_151047.ply,84
54_VID_20230322_120438.ply,54
69_VID_20230321_165240.ply,69
62_VID_20230322_112214.ply,62
3_VID_20230322_172954.ply,3
7_VID_20230322_170951.ply,7
96_VID_20230321_135904.ply,96
20_VID_20230322_154444.ply,20
87_VID_20230321_144328.ply,87
17_VID_20230322_155436.ply,17
20_VID_20230322_154522.ply,20
58_VID_20230322_113743.ply,58
86_VID_20230321_150358.ply,86
13_VID_20230322_164037.ply,13
32_VID_20230322_145605.ply,32
10_VID_20230322_165559.ply,10
76_VID_20230322_104839.ply,76
89_VID_20230321_143249.ply,89
96_VID_20230321_140319.ply,96
31_VID_20230322_145213.ply,31
52_VID_20230322_121127.ply,52
87_VID_20230321_144336.ply,87
82_VID_20230321_152042.ply,82
87_VID_20230321_144902.ply,87
34_VID_20230322_135524.ply,34
90_VID_20230321_143416.ply,90
33_VID_20230322_135655.ply,33
90_VID_20230321_143407.ply,90
32_VID_20230322_145042.ply,32
97_VID_20230321_134914.ply,97
91_VID_20230321_142835.ply,91
26_VID_20230322_152407.ply,26
21_VID_20230322_153957.ply,21
45_VID_20230322_125012.ply,45
64_VID_20230322_105815.ply,64
38_VID_20230322_133509.ply,38
62_VID_20230322_111706.ply,62
94_VID_20230321_141716.ply,94
55_VID_20230322_114429.ply,55
92_VID_20230321_142324.ply,92
30_VID_20230322_150051.ply,30
1_VID_20230322_173824.ply,1
68_VID_20230321_164649.ply,68
92_VID_20230321_142807.ply,92
36_VID_20230322_134642.ply,36
99_VID_20230321_125355.ply,99
18_VID_20230322_155252.ply,18
48_VID_20230322_123523.ply,48
77_VID_20230321_155151.ply,77
19_VID_20230322_154352.ply,19
11_VID_20230322_164818.ply,11
4_VID_20230322_172223.ply,4
5_VID_20230322_172036.ply,5
80_VID_20230321_153259.ply,80
92_VID_20230321_142842.ply,92
41_VID_20230322_131435.ply,41
95_VID_20230321_135925.ply,95
64_VID_20230322_105830.ply,64
81_VID_20230321_152234.ply,81
15_VID_20230322_163253.ply,15
100_VID_20230321_125548.ply,100
67_VID_20230321_165702.ply,67
3_VID_20230322_172930.ply,3
60_VID_20230322_110703.ply,60
75_VID_20230321_162012.ply,75
64_VID_20230322_105444.ply,64
93_VID_20230321_141242.ply,93
48_VID_20230322_123513.ply,48
22_VID_20230322_153603.ply,22
75_VID_20230321_161635.ply,75
100_VID_20230321_125607.ply,100
17_VID_20230322_155759.ply,17
68_VID_20230321_165404.ply,68
69_VID_20230321_164919.ply,69
24_VID_20230322_153239.ply,24
4_VID_20230322_173055.ply,4
43_VID_20230322_130026.ply,43
71_VID_20230321_163739.ply,71
38_VID_20230322_133534.ply,38
6_VID_20230322_171521.ply,6
2_VID_20230322_173844.ply,2
61_VID_20230322_110335.ply,61
35_VID_20230322_134702.ply,35
58_VID_20230322_113056.ply,58
66_VID_20230321_165848.ply,66
50_VID_20230322_123045.ply,50
33_VID_20230322_135704.ply,33
88_VID_20230321_144747.ply,88
25_VID_20230322_152441.ply,25
67_VID_20230321_165710.ply,67
30_VID_20230322_150729.ply,30
18_VID_20230322_155226.ply,18
49_VID_20230322_122450.ply,49
44_VID_20230322_125945.ply,44
56_VID_20230322_115314.ply,56
22_VID_20230322_153547.ply,22
18_VID_20230322_155834.ply,18
39_VID_20230322_132509.ply,39
22_VID_20230322_154001.ply,22
29_VID_20230322_150330.ply,29
63_VID_20230322_105342.ply,63
75_VID_20230321_162048.ply,75
77_VID_20230321_155135.ply,77
57_VID_20230322_113230.ply,57
27_VID_20230322_151533.ply,27
92_VID_20230321_142856.ply,92
11_VID_20230322_165135.ply,11
38_VID_20230322_133956.ply,38
51_VID_20230322_121723.ply,51
74_VID_20230321_161511.ply,74
37_VID_20230322_133524.ply,37
10_VID_20230322_165547.ply,10
35_VID_20230322_135057.ply,35
82_VID_20230321_152818.ply,82
55_VID_20230322_115215.ply,55
31_VID_20230322_145138.ply,31
95_VID_20230321_140622.ply,95
45_VID_20230322_124956.ply,45
42_VID_20230322_131829.ply,42
36_VID_20230322_135244.ply,36
75_VID_20230321_161608.ply,75
91_VID_20230321_142340.ply,91
4_VID_20230322_172157.ply,4
9_VID_20230322_170102.ply,9
45_VID_20230322_124635.ply,45
40_VID_20230322_132443.ply,40
98_VID_20230321_134926.ply,98
42_VID_20230322_131309.ply,42
57_VID_20230322_113655.ply,57
100_VID_20230321_125615.ply,100
39_VID_20230322_133046.ply,39
