cloud_name,label
98_VID_20230321_135234.ply,98
2_VID_20230322_173131.ply,2
67_VID_20230321_170038.ply,67
46_VID_20230322_124746.ply,46
51_VID_20230322_121452.ply,51
45_VID_20230322_124756.ply,45
57_VID_20230322_113511.ply,57
33_VID_20230322_135843.ply,33
86_VID_20230321_145249.ply,86
29_VID_20230322_150049.ply,29
9_VID_20230322_165448.ply,9
26_VID_20230322_152241.ply,26
86_VID_20230321_145336.ply,86
78_VID_20230321_154653.ply,78
20_VID_20230322_154610.ply,20
9_VID_20230322_165408.ply,9
46_VID_20230322_124239.ply,46
93_VID_20230321_140910.ply,93
21_VID_20230322_153815.ply,21
39_VID_20230322_132221.ply,39
57_VID_20230322_113453.ply,57
4_VID_20230322_171950.ply,4
55_VID_20230322_114030.ply,55
10_VID_20230322_165927.ply,10
20_VID_20230322_154151.ply,20
80_VID_20230321_152847.ply,80
74_VID_20230321_161806.ply,74
8_VID_20230322_170254.ply,8
69_VID_20230321_164552.ply,69
27_VID_20230322_150916.ply,27
61_VID_20230322_110130.ply,61
15_VID_20230322_163054.ply,15
62_VID_20230322_112042.ply,62
47_VID_20230322_123322.ply,47
9_VID_20230322_165420.ply,9
46_VID_20230322_124227.ply,46
65_VID_20230322_103920.ply,65
93_VID_20230321_141448.ply,93
64_VID_20230322_105540.ply,64
84_VID_20230321_150704.ply,84
48_VID_20230322_123151.ply,48
61_VID_20230322_110140.ply,61
81_VID_20230321_152454.ply,81
5_VID_20230322_171242.ply,5
77_VID_20230321_154144.ply,77
84_VID_20230321_151335.ply,84
21_VID_20230322_153825.ply,21
91_VID_20230321_142038.ply,91
100_VID_20230321_124846.ply,100
17_VID_20230322_155619.ply,17
47_VID_20230322_123754.ply,47
50_VID_20230322_121955.ply,50
82_VID_20230321_151858.ply,82
47_VID_20230322_123352.ply,47
8_VID_20230322_170215.ply,8
88_VID_20230321_144536.ply,88
57_VID_20230322_112852.ply,57
24_VID_20230322_152601.ply,24
44_VID_20230322_125712.ply,44
51_VID_20230322_120717.ply,51
35_VID_20230322_134348.ply,35
5_VID_20230322_171232.ply,5
4_VID_20230322_172816.ply,4
11_VID_20230322_164553.ply,11
60_VID_20230322_110423.ply,60
82_VID_20230321_152533.ply,82
18_VID_20230322_155555.ply,18
17_VID_20230322_155559.ply,17
91_VID_20230321_142526.ply,91
79_VID_20230321_152952.ply,79
75_VID_20230321_161801.ply,75
35_VID_20230322_134324.ply,35
29_VID_20230322_150455.ply,29
16_VID_20230322_163116.ply,16
98_VID_20230321_135204.ply,98
61_VID_20230322_110846.ply,61
91_VID_20230321_142026.ply,91
91_VID_20230321_141922.ply,91
22_VID_20230322_153348.ply,22
28_VID_20230322_150848.ply,28
40_VID_20230322_132642.ply,40
68_VID_20230321_164458.ply,68
13_VID_20230322_164204.ply,13
21_VID_20230322_153457.ply,21
78_VID_20230321_154726.ply,78
67_VID_20230321_170052.ply,67
53_VID_20230322_115501.ply,53
19_VID_20230322_154645.ply,19
37_VID_20230322_133634.ply,37
7_VID_20230322_170335.ply,7
96_VID_20230321_135645.ply,96
11_VID_20230322_164933.ply,11
72_VID_20230321_162816.ply,72
14_VID_20230322_164141.ply,14
9_VID_20230322_165434.ply,9
70_VID_20230321_163954.ply,70
52_VID_20230322_121550.ply,52
99_VID_20230321_125820.ply,99
78_VID_20230321_154710.ply,78
46_VID_20230322_124757.ply,46
96_VID_20230321_135659.ply,96
55_VID_20230322_114639.ply,55
64_VID_20230322_105201.ply,64
3_VID_20230322_172709.ply,3
15_VID_20230322_163105.ply,15
90_VID_20230321_143116.ply,90
89_VID_20230321_143036.ply,89
84_VID_20230321_151344.ply,84
8_VID_20230322_170307.ply,8
7_VID_20230322_170750.ply,7
54_VID_20230322_115631.ply,54
53_VID_20230322_115526.ply,53
83_VID_20230321_150548.ply,83
49_VID_20230322_122218.ply,49
38_VID_20230322_133252.ply,38
28_VID_20230322_151247.ply,28
96_VID_20230321_140025.ply,96
16_VID_20230322_163053.ply,16
15_VID_20230322_163031.ply,15
18_VID_20230322_155037.ply,18
75_VID_20230321_161243.ply,75
73_VID_20230321_162720.ply,73
29_VID_20230322_150116.ply,29
88_VID_20230321_144522.ply,88
60_VID_20230322_110400.ply,60
15_VID_20230322_163507.ply,15
32_VID_20230322_144812.ply,32
81_VID_20230321_152527.ply,81
33_VID_20230322_135442.ply,33
43_VID_20230322_125302.ply,43
58_VID_20230322_113335.ply,58
78_VID_20230321_154122.ply,78
96_VID_20230321_140101.ply,96
28_VID_20230322_150900.ply,28
64_VID_20230322_105551.ply,64
24_VID_20230322_152612.ply,24
27_VID_20230322_151305.ply,27
3_VID_20230322_172657.ply,3
9_VID_20230322_165848.ply,9
45_VID_20230322_124746.ply,45
1_VID_20230322_173221.ply,1
84_VID_20230321_151314.ply,84
40_VID_20230322_132652.ply,40
18_VID_20230322_155026.ply,18
48_VID_20230322_123216.ply,48
97_VID_20230321_134525.ply,97
73_VID_20230321_162259.ply,73
5_VID_20230322_171202.ply,5
14_VID_20230322_164150.ply,14
89_VID_20230321_143047.ply,89
59_VID_20230322_112114.ply,59
41_VID_20230322_131236.ply,41
90_VID_20230321_143052.ply,90
56_VID_20230322_114031.ply,56
7_VID_20230322_170739.ply,7
18_VID_20230322_155645.ply,18
29_VID_20230322_150143.ply,29
7_VID_20230322_170729.ply,7
46_VID_20230322_124312.ply,46
