,cloud_name_1,label_1,cloud_name_2,label_2
1167,57_VID_20230322_113431.ply,57,57_VID_20230322_113442.ply,57
1168,57_VID_20230322_113431.ply,57,57_VID_20230322_112805.ply,57
1169,57_VID_20230322_113431.ply,57,57_VID_20230322_113511.ply,57
1170,57_VID_20230322_113431.ply,57,57_VID_20230322_113453.ply,57
1171,57_VID_20230322_113431.ply,57,57_VID_20230322_112852.ply,57
1172,39_VID_20230322_132134.ply,39,39_VID_20230322_132555.ply,39
1173,39_VID_20230322_132134.ply,39,39_VID_20230322_132157.ply,39
1174,39_VID_20230322_132134.ply,39,39_VID_20230322_132716.ply,39
1175,39_VID_20230322_132134.ply,39,39_VID_20230322_132144.ply,39
1176,39_VID_20230322_132134.ply,39,39_VID_20230322_132210.ply,39
1177,39_VID_20230322_132134.ply,39,39_VID_20230322_132729.ply,39
1178,39_VID_20230322_132134.ply,39,39_VID_20230322_132221.ply,39
1179,59_VID_20230322_111623.ply,59,59_VID_20230322_112043.ply,59
1180,59_VID_20230322_111623.ply,59,59_VID_20230322_112103.ply,59
1181,59_VID_20230322_111623.ply,59,59_VID_20230322_111524.ply,59
1182,59_VID_20230322_111623.ply,59,59_VID_20230322_111455.ply,59
1183,59_VID_20230322_111623.ply,59,59_VID_20230322_112126.ply,59
1184,59_VID_20230322_111623.ply,59,59_VID_20230322_111540.ply,59
1185,59_VID_20230322_111623.ply,59,59_VID_20230322_112033.ply,59
1186,59_VID_20230322_111623.ply,59,59_VID_20230322_112114.ply,59
1187,2_VID_20230322_173143.ply,2,2_VID_20230322_173624.ply,2
1188,2_VID_20230322_173143.ply,2,2_VID_20230322_173111.ply,2
1189,2_VID_20230322_173143.ply,2,2_VID_20230322_173714.ply,2
1190,2_VID_20230322_173143.ply,2,2_VID_20230322_173121.ply,2
1191,2_VID_20230322_173143.ply,2,2_VID_20230322_173656.ply,2
1192,2_VID_20230322_173143.ply,2,2_VID_20230322_173131.ply,2
1193,83_VID_20230321_150633.ply,83,83_VID_20230321_151309.ply,83
1194,83_VID_20230321_150633.ply,83,83_VID_20230321_151322.ply,83
1195,83_VID_20230321_150633.ply,83,83_VID_20230321_150558.ply,83
1196,83_VID_20230321_150633.ply,83,83_VID_20230321_150607.ply,83
1197,83_VID_20230321_150633.ply,83,83_VID_20230321_150622.ply,83
1198,83_VID_20230321_150633.ply,83,83_VID_20230321_151236.ply,83
1199,83_VID_20230321_150633.ply,83,83_VID_20230321_151255.ply,83
1200,83_VID_20230321_150633.ply,83,83_VID_20230321_150548.ply,83
1201,83_VID_20230321_151309.ply,83,83_VID_20230321_151322.ply,83
1202,83_VID_20230321_151309.ply,83,83_VID_20230321_150558.ply,83
1203,83_VID_20230321_151309.ply,83,83_VID_20230321_150607.ply,83
1204,83_VID_20230321_151309.ply,83,83_VID_20230321_150622.ply,83
1205,83_VID_20230321_151309.ply,83,83_VID_20230321_151236.ply,83
1206,83_VID_20230321_151309.ply,83,83_VID_20230321_151255.ply,83
1207,83_VID_20230321_151309.ply,83,83_VID_20230321_150548.ply,83
1208,90_VID_20230321_143631.ply,90,90_VID_20230321_143103.ply,90
1209,90_VID_20230321_143631.ply,90,90_VID_20230321_143153.ply,90
1210,90_VID_20230321_143631.ply,90,90_VID_20230321_143533.ply,90
1211,90_VID_20230321_143631.ply,90,90_VID_20230321_143138.ply,90
1212,90_VID_20230321_143631.ply,90,90_VID_20230321_143552.ply,90
1213,90_VID_20230321_143631.ply,90,90_VID_20230321_143602.ply,90
1214,90_VID_20230321_143631.ply,90,90_VID_20230321_143543.ply,90
1215,90_VID_20230321_143631.ply,90,90_VID_20230321_143116.ply,90
1216,90_VID_20230321_143631.ply,90,90_VID_20230321_143052.ply,90
1217,86_VID_20230321_150038.ply,86,86_VID_20230321_145258.ply,86
1218,86_VID_20230321_150038.ply,86,86_VID_20230321_145236.ply,86
1219,86_VID_20230321_150038.ply,86,86_VID_20230321_150104.ply,86
1220,86_VID_20230321_150038.ply,86,86_VID_20230321_150118.ply,86
1221,86_VID_20230321_150038.ply,86,86_VID_20230321_145308.ply,86
1222,86_VID_20230321_150038.ply,86,86_VID_20230321_145249.ply,86
1223,86_VID_20230321_150038.ply,86,86_VID_20230321_145336.ply,86
1224,10_VID_20230322_165329.ply,10,10_VID_20230322_165400.ply,10
1225,10_VID_20230322_165329.ply,10,10_VID_20230322_165903.ply,10
1226,10_VID_20230322_165329.ply,10,10_VID_20230322_165338.ply,10
1227,10_VID_20230322_165329.ply,10,10_VID_20230322_165416.ply,10
1228,10_VID_20230322_165329.ply,10,10_VID_20230322_165350.ply,10
1229,10_VID_20230322_165329.ply,10,10_VID_20230322_165848.ply,10
1230,10_VID_20230322_165329.ply,10,10_VID_20230322_165941.ply,10
1231,10_VID_20230322_165329.ply,10,10_VID_20230322_165927.ply,10
1232,43_VID_20230322_125720.ply,43,43_VID_20230322_125732.ply,43
1233,43_VID_20230322_125720.ply,43,43_VID_20230322_125755.ply,43
1234,43_VID_20230322_125720.ply,43,43_VID_20230322_125237.ply,43
1235,43_VID_20230322_125720.ply,43,43_VID_20230322_125744.ply,43
1236,43_VID_20230322_125720.ply,43,43_VID_20230322_125359.ply,43
1237,43_VID_20230322_125720.ply,43,43_VID_20230322_125248.ply,43
1238,43_VID_20230322_125720.ply,43,43_VID_20230322_125813.ply,43
1239,43_VID_20230322_125720.ply,43,43_VID_20230322_125225.ply,43
1240,43_VID_20230322_125720.ply,43,43_VID_20230322_125302.ply,43
1241,76_VID_20230322_104440.ply,76,76_VID_20230322_104451.ply,76
1242,76_VID_20230322_104440.ply,76,76_VID_20230322_103920.ply,76
1243,76_VID_20230322_104440.ply,76,76_VID_20230322_104412.ply,76
1244,76_VID_20230322_104440.ply,76,76_VID_20230322_103858.ply,76
1245,76_VID_20230322_104440.ply,76,76_VID_20230322_103910.ply,76
1246,73_VID_20230321_162830.ply,73,73_VID_20230321_162730.ply,73
1247,73_VID_20230321_162830.ply,73,73_VID_20230321_162801.ply,73
1248,73_VID_20230321_162830.ply,73,73_VID_20230321_162234.ply,73
1249,73_VID_20230321_162830.ply,73,73_VID_20230321_162813.ply,73
1250,73_VID_20230321_162830.ply,73,73_VID_20230321_162311.ply,73
1251,73_VID_20230321_162830.ply,73,73_VID_20230321_162246.ply,73
1252,73_VID_20230321_162830.ply,73,73_VID_20230321_162323.ply,73
1253,73_VID_20230321_162830.ply,73,73_VID_20230321_162720.ply,73
1254,73_VID_20230321_162830.ply,73,73_VID_20230321_162259.ply,73
1255,34_VID_20230322_135933.ply,34,34_VID_20230322_135906.ply,34
1256,34_VID_20230322_135933.ply,34,34_VID_20230322_135257.ply,34
1257,34_VID_20230322_135933.ply,34,34_VID_20230322_135920.ply,34
1258,34_VID_20230322_135933.ply,34,34_VID_20230322_135246.ply,34
1259,34_VID_20230322_135933.ply,34,34_VID_20230322_135313.ply,34
1260,34_VID_20230322_135933.ply,34,34_VID_20230322_135851.ply,34
1261,34_VID_20230322_135933.ply,34,34_VID_20230322_135232.ply,34
1262,34_VID_20230322_135933.ply,34,34_VID_20230322_135323.ply,34
1263,34_VID_20230322_135933.ply,34,34_VID_20230322_135947.ply,34
1264,50_VID_20230322_122005.ply,50,50_VID_20230322_122738.ply,50
1265,50_VID_20230322_122005.ply,50,50_VID_20230322_121932.ply,50
1266,50_VID_20230322_122005.ply,50,50_VID_20230322_122155.ply,50
1267,50_VID_20230322_122005.ply,50,50_VID_20230322_122728.ply,50
1268,50_VID_20230322_122005.ply,50,50_VID_20230322_122626.ply,50
1269,50_VID_20230322_122005.ply,50,50_VID_20230322_122717.ply,50
1270,50_VID_20230322_122005.ply,50,50_VID_20230322_122638.ply,50
1271,50_VID_20230322_122005.ply,50,50_VID_20230322_121955.ply,50
1272,51_VID_20230322_120728.ply,51,51_VID_20230322_120705.ply,51
1273,51_VID_20230322_120728.ply,51,51_VID_20230322_120643.ply,51
1274,51_VID_20230322_120728.ply,51,51_VID_20230322_121440.ply,51
1275,51_VID_20230322_120728.ply,51,51_VID_20230322_121406.ply,51
1276,51_VID_20230322_120728.ply,51,51_VID_20230322_121504.ply,51
1277,51_VID_20230322_120728.ply,51,51_VID_20230322_120653.ply,51
1278,51_VID_20230322_120728.ply,51,51_VID_20230322_121452.ply,51
1279,51_VID_20230322_120728.ply,51,51_VID_20230322_120717.ply,51
1280,15_VID_20230322_163419.ply,15,15_VID_20230322_163454.ply,15
1281,15_VID_20230322_163419.ply,15,15_VID_20230322_163442.ply,15
1282,15_VID_20230322_163419.ply,15,15_VID_20230322_163043.ply,15
1283,15_VID_20230322_163419.ply,15,15_VID_20230322_163117.ply,15
1284,15_VID_20230322_163419.ply,15,15_VID_20230322_163054.ply,15
1285,15_VID_20230322_163419.ply,15,15_VID_20230322_163105.ply,15
1286,15_VID_20230322_163419.ply,15,15_VID_20230322_163031.ply,15
1287,15_VID_20230322_163419.ply,15,15_VID_20230322_163507.ply,15
1288,24_VID_20230322_153031.ply,24,24_VID_20230322_152549.ply,24
1289,24_VID_20230322_153031.ply,24,24_VID_20230322_153007.ply,24
1290,24_VID_20230322_153031.ply,24,24_VID_20230322_152622.ply,24
1291,24_VID_20230322_153031.ply,24,24_VID_20230322_153055.ply,24
1292,24_VID_20230322_153031.ply,24,24_VID_20230322_153018.ply,24
1293,24_VID_20230322_153031.ply,24,24_VID_20230322_152633.ply,24
1294,24_VID_20230322_153031.ply,24,24_VID_20230322_152601.ply,24
1295,24_VID_20230322_153031.ply,24,24_VID_20230322_152612.ply,24
1296,81_VID_20230321_152003.ply,81,81_VID_20230321_152019.ply,81
1297,81_VID_20230321_152003.ply,81,81_VID_20230321_152503.ply,81
1298,81_VID_20230321_152003.ply,81,81_VID_20230321_152035.ply,81
1299,81_VID_20230321_152003.ply,81,81_VID_20230321_152514.ply,81
1300,81_VID_20230321_152003.ply,81,81_VID_20230321_152445.ply,81
1301,81_VID_20230321_152003.ply,81,81_VID_20230321_152454.ply,81
1302,81_VID_20230321_152003.ply,81,81_VID_20230321_152527.ply,81
1303,98_VID_20230321_134510.ply,98,98_VID_20230321_135144.ply,98
1304,98_VID_20230321_134510.ply,98,98_VID_20230321_135154.ply,98
1305,98_VID_20230321_134510.ply,98,98_VID_20230321_134443.ply,98
1306,98_VID_20230321_134510.ply,98,98_VID_20230321_134456.ply,98
1307,98_VID_20230321_134510.ply,98,98_VID_20230321_134523.ply,98
1308,98_VID_20230321_134510.ply,98,98_VID_20230321_135214.ply,98
1309,98_VID_20230321_134510.ply,98,98_VID_20230321_135234.ply,98
1310,98_VID_20230321_134510.ply,98,98_VID_20230321_135204.ply,98
1311,95_VID_20230321_140355.ply,95,95_VID_20230321_140155.ply,95
1312,95_VID_20230321_140355.ply,95,95_VID_20230321_135736.ply,95
1313,95_VID_20230321_140355.ply,95,95_VID_20230321_140407.ply,95
1314,95_VID_20230321_140355.ply,95,95_VID_20230321_135745.ply,95
1315,95_VID_20230321_140355.ply,95,95_VID_20230321_135725.ply,95
1316,95_VID_20230321_140355.ply,95,95_VID_20230321_140206.ply,95
1317,95_VID_20230321_140355.ply,95,95_VID_20230321_135754.ply,95
1318,60_VID_20230322_111042.ply,60,60_VID_20230322_110434.ply,60
1319,60_VID_20230322_111042.ply,60,60_VID_20230322_110411.ply,60
1320,60_VID_20230322_111042.ply,60,60_VID_20230322_111001.ply,60
1321,60_VID_20230322_111042.ply,60,60_VID_20230322_111032.ply,60
1322,60_VID_20230322_111042.ply,60,60_VID_20230322_110446.ply,60
1323,60_VID_20230322_111042.ply,60,60_VID_20230322_111012.ply,60
1324,60_VID_20230322_111042.ply,60,60_VID_20230322_110423.ply,60
1325,60_VID_20230322_111042.ply,60,60_VID_20230322_110400.ply,60
1326,65_VID_20230322_104702.ply,65,65_VID_20230322_104721.ply,65
1327,65_VID_20230322_104702.ply,65,65_VID_20230322_103950.ply,65
1328,65_VID_20230322_104702.ply,65,65_VID_20230322_104002.ply,65
1329,65_VID_20230322_104702.ply,65,65_VID_20230322_104711.ply,65
1330,65_VID_20230322_104702.ply,65,65_VID_20230322_104730.ply,65
1331,65_VID_20230322_104702.ply,65,65_VID_20230322_103920.ply,65
1332,99_VID_20230321_124654.ply,99,99_VID_20230321_125751.ply,99
1333,99_VID_20230321_124654.ply,99,99_VID_20230321_124644.ply,99
1334,99_VID_20230321_124654.ply,99,99_VID_20230321_125804.ply,99
1335,99_VID_20230321_124654.ply,99,99_VID_20230321_125843.ply,99
1336,99_VID_20230321_124654.ply,99,99_VID_20230321_124631.ply,99
1337,99_VID_20230321_124654.ply,99,99_VID_20230321_125820.ply,99
1338,5_VID_20230322_171642.ply,5,5_VID_20230322_171707.ply,5
1339,5_VID_20230322_171642.ply,5,5_VID_20230322_171212.ply,5
1340,5_VID_20230322_171642.ply,5,5_VID_20230322_171222.ply,5
1341,5_VID_20230322_171642.ply,5,5_VID_20230322_171813.ply,5
1342,5_VID_20230322_171642.ply,5,5_VID_20230322_171242.ply,5
1343,5_VID_20230322_171642.ply,5,5_VID_20230322_171232.ply,5
1344,5_VID_20230322_171642.ply,5,5_VID_20230322_171202.ply,5
1345,69_VID_20230321_165127.ply,69,69_VID_20230321_165113.ply,69
1346,69_VID_20230321_165127.ply,69,69_VID_20230321_164525.ply,69
1347,69_VID_20230321_165127.ply,69,69_VID_20230321_164539.ply,69
1348,69_VID_20230321_165127.ply,69,69_VID_20230321_165050.ply,69
1349,69_VID_20230321_165127.ply,69,69_VID_20230321_164452.ply,69
1350,69_VID_20230321_165127.ply,69,69_VID_20230321_165040.ply,69
1351,69_VID_20230321_165127.ply,69,69_VID_20230321_165103.ply,69
1352,69_VID_20230321_165127.ply,69,69_VID_20230321_164552.ply,69
1353,20_VID_20230322_154650.ply,20,20_VID_20230322_154228.ply,20
1354,20_VID_20230322_154650.ply,20,20_VID_20230322_154203.ply,20
1355,20_VID_20230322_154650.ply,20,20_VID_20230322_154621.ply,20
1356,20_VID_20230322_154650.ply,20,20_VID_20230322_154243.ply,20
1357,20_VID_20230322_154650.ply,20,20_VID_20230322_154636.ply,20
1358,20_VID_20230322_154650.ply,20,20_VID_20230322_154558.ply,20
1359,20_VID_20230322_154650.ply,20,20_VID_20230322_154214.ply,20
1360,20_VID_20230322_154650.ply,20,20_VID_20230322_154610.ply,20
1361,20_VID_20230322_154650.ply,20,20_VID_20230322_154151.ply,20
1362,25_VID_20230322_151858.ply,25,25_VID_20230322_152252.ply,25
1363,25_VID_20230322_151858.ply,25,25_VID_20230322_151921.ply,25
1364,25_VID_20230322_151858.ply,25,25_VID_20230322_152231.ply,25
1365,25_VID_20230322_151858.ply,25,25_VID_20230322_152219.ply,25
1366,25_VID_20230322_151858.ply,25,25_VID_20230322_151932.ply,25
1367,25_VID_20230322_151858.ply,25,25_VID_20230322_152307.ply,25
1368,25_VID_20230322_151858.ply,25,25_VID_20230322_151848.ply,25
1369,97_VID_20230321_135059.ply,97,97_VID_20230321_134618.ply,97
1370,97_VID_20230321_135059.ply,97,97_VID_20230321_135012.ply,97
1371,97_VID_20230321_135059.ply,97,97_VID_20230321_135024.ply,97
1372,97_VID_20230321_135059.ply,97,97_VID_20230321_135046.ply,97
1373,97_VID_20230321_135059.ply,97,97_VID_20230321_134513.ply,97
1374,97_VID_20230321_135059.ply,97,97_VID_20230321_134447.ply,97
1375,97_VID_20230321_135059.ply,97,97_VID_20230321_134525.ply,97
1376,33_VID_20230322_135504.ply,33,33_VID_20230322_135917.ply,33
1377,33_VID_20230322_135504.ply,33,33_VID_20230322_135856.ply,33
1378,33_VID_20230322_135504.ply,33,33_VID_20230322_135516.ply,33
1379,33_VID_20230322_135504.ply,33,33_VID_20230322_135408.ply,33
1380,33_VID_20230322_135504.ply,33,33_VID_20230322_135928.ply,33
1381,33_VID_20230322_135504.ply,33,33_VID_20230322_135454.ply,33
1382,33_VID_20230322_135504.ply,33,33_VID_20230322_135843.ply,33
1383,33_VID_20230322_135504.ply,33,33_VID_20230322_135442.ply,33
1384,80_VID_20230321_152912.ply,80,80_VID_20230321_152923.ply,80
1385,80_VID_20230321_152912.ply,80,80_VID_20230321_152857.ply,80
1386,80_VID_20230321_152912.ply,80,80_VID_20230321_152847.ply,80
1387,89_VID_20230321_143550.ply,89,89_VID_20230321_143027.ply,89
1388,89_VID_20230321_143550.ply,89,89_VID_20230321_143534.ply,89
1389,89_VID_20230321_143550.ply,89,89_VID_20230321_143604.ply,89
1390,89_VID_20230321_143550.ply,89,89_VID_20230321_143505.ply,89
1391,89_VID_20230321_143550.ply,89,89_VID_20230321_143017.ply,89
1392,89_VID_20230321_143550.ply,89,89_VID_20230321_143036.ply,89
1393,89_VID_20230321_143550.ply,89,89_VID_20230321_143047.ply,89
1394,63_VID_20230322_105145.ply,63,63_VID_20230322_105656.ply,63
1395,63_VID_20230322_105145.ply,63,63_VID_20230322_105645.ply,63
1396,63_VID_20230322_105145.ply,63,63_VID_20230322_105611.ply,63
1397,63_VID_20230322_105145.ply,63,63_VID_20230322_105116.ply,63
1398,63_VID_20230322_105145.ply,63,63_VID_20230322_105622.ply,63
1399,63_VID_20230322_105145.ply,63,63_VID_20230322_105136.ply,63
1400,63_VID_20230322_105145.ply,63,63_VID_20230322_105633.ply,63
1401,59_VID_20230322_112043.ply,59,59_VID_20230322_112103.ply,59
1402,59_VID_20230322_112043.ply,59,59_VID_20230322_111524.ply,59
1403,59_VID_20230322_112043.ply,59,59_VID_20230322_111455.ply,59
1404,59_VID_20230322_112043.ply,59,59_VID_20230322_112126.ply,59
1405,59_VID_20230322_112043.ply,59,59_VID_20230322_111540.ply,59
1406,59_VID_20230322_112043.ply,59,59_VID_20230322_112033.ply,59
1407,59_VID_20230322_112043.ply,59,59_VID_20230322_112114.ply,59
1408,71_VID_20230321_163530.ply,71,71_VID_20230321_163446.ply,71
1409,71_VID_20230321_163530.ply,71,71_VID_20230321_164014.ply,71
1410,71_VID_20230321_163530.ply,71,71_VID_20230321_163925.ply,71
1411,71_VID_20230321_163530.ply,71,71_VID_20230321_163902.ply,71
1412,71_VID_20230321_163530.ply,71,71_VID_20230321_163434.ply,71
1413,71_VID_20230321_163530.ply,71,71_VID_20230321_163458.ply,71
1414,74_VID_20230321_161729.ply,74,74_VID_20230321_161257.ply,74
1415,74_VID_20230321_161729.ply,74,74_VID_20230321_161308.ply,74
1416,74_VID_20230321_161729.ply,74,74_VID_20230321_161740.ply,74
1417,74_VID_20230321_161729.ply,74,74_VID_20230321_161321.ply,74
1418,74_VID_20230321_161729.ply,74,74_VID_20230321_161334.ply,74
1419,74_VID_20230321_161729.ply,74,74_VID_20230321_161246.ply,74
1420,74_VID_20230321_161729.ply,74,74_VID_20230321_161716.ply,74
1421,74_VID_20230321_161729.ply,74,74_VID_20230321_161753.ply,74
1422,74_VID_20230321_161729.ply,74,74_VID_20230321_161806.ply,74
1423,66_VID_20230321_165958.ply,66,66_VID_20230321_165620.ply,66
1424,66_VID_20230321_165958.ply,66,66_VID_20230321_165632.ply,66
1425,66_VID_20230321_165958.ply,66,66_VID_20230321_165946.ply,66
1426,66_VID_20230321_165958.ply,66,66_VID_20230321_170037.ply,66
1427,66_VID_20230321_165958.ply,66,66_VID_20230321_170009.ply,66
1428,66_VID_20230321_165958.ply,66,66_VID_20230321_170048.ply,66
1429,66_VID_20230321_165958.ply,66,66_VID_20230321_165607.ply,66
1430,66_VID_20230321_165958.ply,66,66_VID_20230321_165554.ply,66
1431,10_VID_20230322_165400.ply,10,10_VID_20230322_165903.ply,10
1432,10_VID_20230322_165400.ply,10,10_VID_20230322_165338.ply,10
1433,10_VID_20230322_165400.ply,10,10_VID_20230322_165416.ply,10
1434,10_VID_20230322_165400.ply,10,10_VID_20230322_165350.ply,10
1435,10_VID_20230322_165400.ply,10,10_VID_20230322_165848.ply,10
1436,10_VID_20230322_165400.ply,10,10_VID_20230322_165941.ply,10
1437,10_VID_20230322_165400.ply,10,10_VID_20230322_165927.ply,10
1438,5_VID_20230322_171707.ply,5,5_VID_20230322_171212.ply,5
1439,5_VID_20230322_171707.ply,5,5_VID_20230322_171222.ply,5
1440,5_VID_20230322_171707.ply,5,5_VID_20230322_171813.ply,5
1441,5_VID_20230322_171707.ply,5,5_VID_20230322_171242.ply,5
1442,5_VID_20230322_171707.ply,5,5_VID_20230322_171232.ply,5
1443,5_VID_20230322_171707.ply,5,5_VID_20230322_171202.ply,5
1444,56_VID_20230322_114650.ply,56,56_VID_20230322_114132.ply,56
1445,56_VID_20230322_114650.ply,56,56_VID_20230322_114216.ply,56
1446,56_VID_20230322_114650.ply,56,56_VID_20230322_114149.ply,56
1447,56_VID_20230322_114650.ply,56,56_VID_20230322_114229.ply,56
1448,56_VID_20230322_114650.ply,56,56_VID_20230322_114622.ply,56
1449,56_VID_20230322_114650.ply,56,56_VID_20230322_114611.ply,56
1450,56_VID_20230322_114650.ply,56,56_VID_20230322_114635.ply,56
1451,56_VID_20230322_114650.ply,56,56_VID_20230322_114600.ply,56
1452,56_VID_20230322_114650.ply,56,56_VID_20230322_114031.ply,56
1453,38_VID_20230322_133727.ply,38,38_VID_20230322_133659.ply,38
1454,38_VID_20230322_133727.ply,38,38_VID_20230322_133216.ply,38
1455,38_VID_20230322_133727.ply,38,38_VID_20230322_133227.ply,38
1456,38_VID_20230322_133727.ply,38,38_VID_20230322_133712.ply,38
1457,38_VID_20230322_133727.ply,38,38_VID_20230322_133647.ply,38
1458,38_VID_20230322_133727.ply,38,38_VID_20230322_133241.ply,38
1459,38_VID_20230322_133727.ply,38,38_VID_20230322_133252.ply,38
1460,10_VID_20230322_165903.ply,10,10_VID_20230322_165338.ply,10
1461,10_VID_20230322_165903.ply,10,10_VID_20230322_165416.ply,10
1462,10_VID_20230322_165903.ply,10,10_VID_20230322_165350.ply,10
1463,10_VID_20230322_165903.ply,10,10_VID_20230322_165848.ply,10
1464,10_VID_20230322_165903.ply,10,10_VID_20230322_165941.ply,10
1465,10_VID_20230322_165903.ply,10,10_VID_20230322_165927.ply,10
1466,7_VID_20230322_170813.ply,7,7_VID_20230322_170350.ply,7
1467,7_VID_20230322_170813.ply,7,7_VID_20230322_170802.ply,7
1468,7_VID_20230322_170813.ply,7,7_VID_20230322_170307.ply,7
1469,7_VID_20230322_170813.ply,7,7_VID_20230322_170322.ply,7
1470,7_VID_20230322_170813.ply,7,7_VID_20230322_170335.ply,7
1471,7_VID_20230322_170813.ply,7,7_VID_20230322_170750.ply,7
1472,7_VID_20230322_170813.ply,7,7_VID_20230322_170739.ply,7
1473,7_VID_20230322_170813.ply,7,7_VID_20230322_170729.ply,7
1474,40_VID_20230322_132223.ply,40,40_VID_20230322_132703.ply,40
1475,40_VID_20230322_132223.ply,40,40_VID_20230322_132128.ply,40
1476,40_VID_20230322_132223.ply,40,40_VID_20230322_132153.ply,40
1477,40_VID_20230322_132223.ply,40,40_VID_20230322_132725.ply,40
1478,40_VID_20230322_132223.ply,40,40_VID_20230322_132714.ply,40
1479,40_VID_20230322_132223.ply,40,40_VID_20230322_132204.ply,40
1480,40_VID_20230322_132223.ply,40,40_VID_20230322_132142.ply,40
1481,40_VID_20230322_132223.ply,40,40_VID_20230322_132642.ply,40
1482,40_VID_20230322_132223.ply,40,40_VID_20230322_132652.ply,40
1483,19_VID_20230322_154633.ply,19,19_VID_20230322_154204.ply,19
1484,19_VID_20230322_154633.ply,19,19_VID_20230322_154215.ply,19
1485,19_VID_20230322_154633.ply,19,19_VID_20230322_154154.ply,19
1486,19_VID_20230322_154633.ply,19,19_VID_20230322_154657.ply,19
1487,19_VID_20230322_154633.ply,19,19_VID_20230322_154711.ply,19
1488,19_VID_20230322_154633.ply,19,19_VID_20230322_154645.ply,19
1489,18_VID_20230322_155110.ply,18,18_VID_20230322_155619.ply,18
1490,18_VID_20230322_155110.ply,18,18_VID_20230322_155048.ply,18
1491,18_VID_20230322_155110.ply,18,18_VID_20230322_155059.ply,18
1492,18_VID_20230322_155110.ply,18,18_VID_20230322_155631.ply,18
1493,18_VID_20230322_155110.ply,18,18_VID_20230322_155555.ply,18
1494,18_VID_20230322_155110.ply,18,18_VID_20230322_155037.ply,18
1495,18_VID_20230322_155110.ply,18,18_VID_20230322_155026.ply,18
1496,18_VID_20230322_155110.ply,18,18_VID_20230322_155645.ply,18
1497,14_VID_20230322_163819.ply,14,14_VID_20230322_163758.ply,14
1498,14_VID_20230322_163819.ply,14,14_VID_20230322_163830.ply,14
1499,14_VID_20230322_163819.ply,14,14_VID_20230322_164208.ply,14
1500,14_VID_20230322_163819.ply,14,14_VID_20230322_163809.ply,14
1501,14_VID_20230322_163819.ply,14,14_VID_20230322_164130.ply,14
1502,14_VID_20230322_163819.ply,14,14_VID_20230322_164141.ply,14
1503,14_VID_20230322_163819.ply,14,14_VID_20230322_164150.ply,14
1504,62_VID_20230322_111341.ply,62,62_VID_20230322_112031.ply,62
1505,62_VID_20230322_111341.ply,62,62_VID_20230322_111959.ply,62
1506,62_VID_20230322_111341.ply,62,62_VID_20230322_111419.ply,62
1507,62_VID_20230322_111341.ply,62,62_VID_20230322_111330.ply,62
1508,62_VID_20230322_111341.ply,62,62_VID_20230322_111354.ply,62
1509,62_VID_20230322_111341.ply,62,62_VID_20230322_111405.ply,62
1510,62_VID_20230322_111341.ply,62,62_VID_20230322_112008.ply,62
1511,62_VID_20230322_111341.ply,62,62_VID_20230322_112042.ply,62
1512,30_VID_20230322_145745.ply,30,30_VID_20230322_150457.ply,30
1513,30_VID_20230322_145745.ply,30,30_VID_20230322_150446.ply,30
1514,30_VID_20230322_145745.ply,30,30_VID_20230322_145810.ply,30
1515,30_VID_20230322_145745.ply,30,30_VID_20230322_150436.ply,30
1516,30_VID_20230322_145745.ply,30,30_VID_20230322_145722.ply,30
1517,30_VID_20230322_145745.ply,30,30_VID_20230322_150426.ply,30
1518,30_VID_20230322_145745.ply,30,30_VID_20230322_145734.ply,30
1519,74_VID_20230321_161257.ply,74,74_VID_20230321_161308.ply,74
1520,74_VID_20230321_161257.ply,74,74_VID_20230321_161740.ply,74
1521,74_VID_20230321_161257.ply,74,74_VID_20230321_161321.ply,74
1522,74_VID_20230321_161257.ply,74,74_VID_20230321_161334.ply,74
1523,74_VID_20230321_161257.ply,74,74_VID_20230321_161246.ply,74
1524,74_VID_20230321_161257.ply,74,74_VID_20230321_161716.ply,74
1525,74_VID_20230321_161257.ply,74,74_VID_20230321_161753.ply,74
1526,74_VID_20230321_161257.ply,74,74_VID_20230321_161806.ply,74
1527,84_VID_20230321_150615.ply,84,84_VID_20230321_151324.ply,84
1528,84_VID_20230321_150615.ply,84,84_VID_20230321_150626.ply,84
1529,84_VID_20230321_150615.ply,84,84_VID_20230321_150650.ply,84
1530,84_VID_20230321_150615.ply,84,84_VID_20230321_150638.ply,84
1531,84_VID_20230321_150615.ply,84,84_VID_20230321_150704.ply,84
1532,84_VID_20230321_150615.ply,84,84_VID_20230321_151335.ply,84
1533,84_VID_20230321_150615.ply,84,84_VID_20230321_151344.ply,84
1534,84_VID_20230321_150615.ply,84,84_VID_20230321_151314.ply,84
1535,6_VID_20230322_171601.ply,6,6_VID_20230322_171621.ply,6
1536,6_VID_20230322_171601.ply,6,6_VID_20230322_171630.ply,6
1537,6_VID_20230322_171601.ply,6,6_VID_20230322_171610.ply,6
1538,6_VID_20230322_171601.ply,6,6_VID_20230322_171159.ply,6
1539,6_VID_20230322_171601.ply,6,6_VID_20230322_171641.ply,6
1540,6_VID_20230322_171601.ply,6,6_VID_20230322_171235.ply,6
1541,6_VID_20230322_171601.ply,6,6_VID_20230322_171210.ply,6
1542,6_VID_20230322_171601.ply,6,6_VID_20230322_171250.ply,6
1543,52_VID_20230322_120745.ply,52,52_VID_20230322_121539.ply,52
